"cafeno","name","address","business_hours","tel"
"125864","유주얼이터리","서울 송파구 가락로21길 33 101호","","070-4411-1134"
"125865","아지트보드게임카페","서울 송파구 올림픽로12길 4-23","",""
"125867","스카이라이브","서울 송파구 석촌호수로 194","",""
"125868","헤이제임스 본점","서울 송파구 올림픽로 96 M타워 1층","매일 07:30 ~ 21:30","02-412-9869"
"125869","피키이터 잠실점","서울 송파구 올림픽로 145 리센츠 상가 1층 1A90호","",""
"125870","카페드림산림조합중앙회점","서울 송파구 삼전로 102","","02-866-6451"
"125871","투썸플레이스 잠실푸드월드점","서울 송파구 올림픽로 240 지하1층","매일 09:00 ~ 22:00","02-2143-1557"
"125873","공차 송파헬리오시티점","서울 송파구 송파대로 345 001A동 1047, 1048호","매일 07:00 ~ 22:30","02-3012-7722"
"125874","공차 롯데월드점","서울 송파구 올림픽로 240 지하1층","매일 10:00 ~ 22:00","02-2143-1262"
"125875","3080라이브","서울 송파구 송파대로49길 55","",""
"125880","커피빈 수서점","서울 강남구 광평로 280 로즈데일빌딩 1층","토,일 08:00 ~ 23:00","02-3412-2326"
"125882","카페595","서울 강남구 광평로 196 104호","","02-445-0965"
"125884","빽다방 수서역점","서울 강남구 밤고개로1길 10 수서현대벤처빌 109호","매일 08:00 ~ 22:00","02-6160-7137"
"125888","이디야커피 수서역점","서울 강남구 광평로 280 로즈데일오피스텔","매일 08:00 ~ 22:00","02-451-5937"
"125891","붕크","서울 강남구 광평로 228","","02-3411-1212"
"125893","슈퍼커피 수서점","서울 강남구 밤고개로1길 10","","02-2226-3232"
"125894","컴포즈커피 수서역점","서울 강남구 밤고개로1길 10 현대벤처빌 1층 103호","",""
"125895","매머드커피 익스프레스 수서로즈데일점","서울 강남구 광평로 280","영업시간 토,일 10:00 ~ 14:00",""
"125898","더마실카페 수서점","서울 강남구 밤고개로1길 52","","02-445-1808"
"125899","카페미나","서울 강남구 광평로34길 35 강남 더샵포레스트상가 지하1층 105호","",""
"125901","수까페","서울 강남구 광평로47길 28","","02-445-1234"
"125902","서울첫번째전통찻집","서울 강남구 광평로 280","",""
"125905","생활커피 수서역점","서울 강남구 밤고개로1길 10","","02-459-5545"
"125906","차와주전부리차오름 수서점","서울 강남구 밤고개로1길 10","",""
"125908","탐스런","서울 강남구 광평로 280","","02-3411-5909"
"125910","커피가좋아 수서2호점","서울 강남구 광평로51길 8","",""
"125914","카페드비","서울 강남구 밤고개로1길 10","",""
"125918","래그랜느 에스알티점","서울 강남구 밤고개로 99","",""
"125921","퀵커피","서울 강남구 밤고개로1길 10","",""
"125923","바리스타 J","서울 송파구 중대로 24 올림픽훼미리타운 오륜상가 120호","매일 09:00 ~ 21:00","02-400-5589"
"125926","이디야 가락몰점","서울 송파구 양재대로 932","",""
"125929","이디야커피 문정KDU타워점","서울 송파구 정의로 70 케이디유타워 1층","토,일 09:00 ~ 21:00","02-6952-2186"
"125930","빌리엔젤 문정동대명사옥점","서울 송파구 법원로 135 1층","일요일","02-2084-3131"
"125932","스타벅스 문정법원로R","서울 송파구 송파대로 201","일 08:00 ~ 21:00","1522-3232"
"125933","투썸플레이스 문정KD70점","서울 송파구 정의로8길 4 1층","토,일 09:00 ~ 21:00","02-6412-5008"
"125935","메가커피 H비지니스파크점","서울 송파구 법원로11길 25 에이치비지니스파크 B동 1층 108호","매일 09:00 ~ 22:00","02-6281-8365"
"125937","카페뎀셀브즈 문정점","서울 송파구 법원로11길 12 한양타워 1층","","02-400-9085"
"125938","픽업그린","서울 송파구 법원로11길 11 문정현대지식산업센터 B동 1층 155호","일요일","02-2148-6789"
"125939","빽다방 문정법조현대점","서울 송파구 법원로11길 11 문정현대지식산업센터1-1 A동 125호","일요일","02-3400-0369"
"125940","셀렉토커피 석촌1호점","서울 송파구 가락로 33 대호빌딩 1층","매일 10:00 ~ 22:00",""
"125941","이디야커피 가락몰점","서울 송파구 양재대로 932 3층","매일 08:00 ~ 22:00","02-6978-2002"
"125942","이안커피","서울 송파구 정의로7길 13","",""
"125943","이디야커피 송파헬리오시티점","서울 송파구 가락로12길 4","","02-420-2427"
"125944","투썸플레이스 가락시장역2호점","서울 송파구 송파대로 260","토,일요일","02-3012-6789"
"125946","카페씨엘로","서울 송파구 중대로 24","","02-2404-6425"
"125947","카페헤세드","서울 송파구 중대로 68 훼미리샤르망상가 B1","","02-403-0697"
"125948","투썸플레이스 가락몰점","서울 송파구 양재대로 932 가락몰 업무동 1층","","02-6978-3110"
"125950","이디야커피 송파올림픽훼미리타운점","서울 송파구 중대로 24","",""
"125951","만랩커피 문정법조타운점","서울 송파구 법원로11길 25 비즈니스파크 B동 101호","일요일","02-6281-9090"
"125952","메가커피 문정테라타워2점","서울 송파구 송파대로 201 A동 132호","",""
"125954","이룸","서울 송파구 법원로9길 26","",""
"125955","코끼리샐러드카페","서울 송파구 송파대로37길 92 1층","일 14:00 ~ 18:00","070-8704-4272"
"125956","본투비블루","서울 송파구 송파대로32길 15 가락금호아파트상가 1층 120호","일요일",""
"125957","커피샌디","서울 송파구 정의로 70","","02-407-2552"
"125958","카페게이트","서울 송파구 법원로11길 25","","02-300-2923"
"125959","세미스테이블","서울 송파구 정의로7길 13","",""
"125961","베이글카페 문정법조단지점","서울 송파구 법원로11길 7 문정현대지지식산업센터 A동 1층 124호","","02-2008-1788"
"125962","마린커피","서울 송파구 법원로11길 25 에이치비즈니스파크 B동 110호","","070-8875-8851"
"125963","파스쿠찌 송파헬리오시티점","서울 송파구 송파대로 345 헬리오시티 상가 1A동 2010~2012호","매일 08:00 ~ 23:00","02-400-8497"
"125965","엔제리너스 롯데마트송파점","서울 송파구 중대로 80 2층","매일 10:00 ~ 22:00","02-409-7766"
"125966","카페브릭9","서울 송파구 법원로9길 26 에이치비지니스파크 1층 D112~115호","",""
"125968","호이안로스터리 1호점","서울 송파구 법원로 128 SKV1 GL빌딩 B동 115호","토,일 11:00 ~ 22:00","02-527-8929"
"125969","스마일꽈배기","서울 송파구 가락로 90","","02-416-1313"
"125971","터치카페 문정점","서울 송파구 법원로9길 26 에이치비지니스파크 D동 104호","","02-6281-8777"
"125972","요거프레소 문정법조타운점","서울 송파구 송파대로 201 테라타워2 A동 108호","토,일 10:30 ~ 21:00","02-881-5896"
"125973","과수원길에피는꽃","서울 송파구 정의로 70 KUD빌딩 1층","","02-407-2552"
"125975","핵커피 가락시장점","서울 송파구 양재대로 932 가락몰 테이블B 지하1층","","070-8680-2681"
"125976","에슬로우 헬리오시티점","서울 송파구 송파대로 345 상가 4블록 1층 2호","","02-400-0966"
"125977","무무베이커리카페","서울 송파구 양재대로 921","","02-6465-3363"
"125978","더리터 문정점","서울 송파구 법원로11길 11 문정현대지식산업센터 A동 1층 133호","",""
"125979","동행카페","서울 송파구 양재대로 932 가락몰 4관 3층","매일 09:30 ~ 21:30","02-6978-1331"
"125980","비엔나커피하우스 가락시장점","서울 송파구 송파대로28길 13 거북이빌딩 1층","토,일 08:00 ~ 24:00","02-401-1683"
"125981","인플레이스커피","서울 송파구 법원로11길 25 에이치비지니스파크 B동 103호","",""
"125982","스타벅스 가락본동점","서울 송파구 송파대로30길 13","일 09:00 ~ 21:00","1522-3232"
"125984","쥬씨 문정점","서울 송파구 법원로11길 11 현대지식산업센터 B동 138호","","02-2008-1882"
"125986","오슬로우커피 H비지니스파크점","서울 송파구 법원로11길 25","",""
"125987","BRICK9","서울 송파구 법원로9길 26 비지니스파크 D동 1층 12호","","02-6281-8664"
"125988","염소의커피집","서울 송파구 중대로 24 아카데미상가","","02-400-2990"
"125989","원포원","서울 송파구 양재대로 921","",""
"125991","커피코트 문정테라타워2점","서울 송파구 송파대로 201 테라타워2 A동 131호","","02-881-5725"
"125992","유어커피","서울 송파구 법원로9길 26 H비즈니스파크 1층 C-101호","토,일요일","02-6281-9977"
"125996","테라카페","서울 송파구 송파대로 201 송파 테라타워2 1층","","02-881-5354"
"125998","카페마놀린","서울 송파구 법원로9길 26 에이치비스니스파크 C동 107호","",""
"125999","툴즈커피","서울 송파구 법원로11길 11 문정현대지식산업센터 B동 156호","","02-2008-1644"
"126000","카페플렛","서울 송파구 정의로8길 13","",""
"126002","YourCoffee","서울 송파구 법원로9길 26","",""
"126003","더벤티 롯데마트송파점","서울 송파구 중대로 80 지하2층","둘째,넷째 일요일",""
"126004","카페아이엠티 문정점","서울 송파구 법원로 127 대명밸리온 123호","","02-2084-3690"
"126006","커피마글(COFFEEMAGLE)","서울 송파구 송파대로 260","","02-403-8310"
"126007","카페 또 오늘(문정점)","서울 송파구 법원로9길 26","",""
"126008","다빈치","서울 송파구 법원로11길 25","","02-6281-8866"
"126009","월간커피","서울 송파구 법원로11길 7 문정현대지식산업센터1-2 1층 144호","",""
"126010","공감","서울 송파구 법원로9길 26 에이치비지니스파크 1층 105호","",""
"126011","커피온리 문정법조타운점","서울 송파구 법원로11길 7","",""
"126012","하바나커피","서울 송파구 법원로11길 25 에이치비지니스파크 B동 1층 111호","",""
"126014","미니크로아프레 서울문정점","서울 송파구 법원로 127 문정대명벨리온 1층","","02-2084-3151"
"126015","민카페","서울 송파구 법원로11길 25","",""
"126017","안마루","서울 송파구 법원로11길 7 현대지식산업센터 C동 3층 319호","",""
"126018","갭나인","서울 송파구 가락로5길 8 1층","",""
"126019","가락관광호텔커피숍","서울 송파구 송파대로28길 5","",""
"126020","어벤더치 문정지식산업센터점","서울 송파구 법원로11길 7 C동 1층 140호","토,일요일","02-2008-1617"
"126022","커피사피엔스 문정점","서울 송파구 송파대로 201 송파테라타워2 A동 1층 A128호","일 10:30 ~ 19:30","02-881-5515"
"126023","커피에반하다 문정역점","서울 송파구 법원로11길 7 문정현대지식센터 104호","","02-2148-6262"
"126024","스테이지","서울 송파구 송파대로32길 4-7","","070-4227-8334"
"126025","마시그래이 문정점","서울 송파구 법원로11길 7 문정현대지식산업센터 1-2 제1호 C동 145호","","053-474-9522"
"126026","주스탐 문정법조타운점","서울 송파구 법원로 127 대명벨리온지식산업센터 121호","","02-2084-3388"
"126027","이디야커피 문정엠스테이트점","서울 송파구 법원로 114 1층","토,일 09:00 ~ 21:00","02-6177-9070"
"126029","마린커피 문정2호점","서울 송파구 송파대로 201 송파테라타워2 A동 1층 127호","","02-881-5015"
"126030","슈가팬더","서울 송파구 송파대로30길 7","",""
"126031","커피베이 문정법조단지점","서울 송파구 법원로11길 7 문정현대지식산업센터 C동 1층 153호","","02-2008-1223"
"126032","모찌크림 법조타운점","서울 송파구 법원로11길 11 현대지식산업센터 B동 135호","",""
"126033","라쁘띠","서울 송파구 가락로11길 19","월,수,목,금,토,일 10:00 ~ 21:00",""
"126034","솔셈카페테리아","서울 송파구 송파대로 268","","02-3287-8291"
"126035","바나프레소 문정역점","서울 송파구 법원로 128 SKV1빌딩 1층","토,일요일","070-8998-8930"
"126036","리틀비틀 송파점","서울 송파구 가락로 114 신우빌딩 7층","토,일 10:00 ~ 21:00","02-417-5700"
"126037","웨이브라이크","서울 송파구 법원로11길 11 B동 1층 163호","",""
"126038","켈리스커피","서울 송파구 송파대로 345 헬리오시티 1블럭 A동 5층 1호","",""
"126040","쿠카쿠 문정점","서울 송파구 송파대로 201 테라타워2 B동 2층 201호","매일 08:00 ~ 03:00","02-881-5757"
"126041","르하임스터디카페 석촌헬리오시티점","서울 송파구 가락로 94-8 헬리오시티 4층","","02-6339-4643"
"126043","더치앤빈 문정테라타워2점","서울 송파구 송파대로 201 135호","일요일","02-881-5689"
"126045","BC800 문정점","서울 송파구 법원로11길 11 현대산업지식센터 B동 136호","",""
"126046","플레차아멜리야","서울 송파구 법원로11길 11 문정현대지식산업센터 B동 1층 157호","",""
"126048","커피발보아","서울 송파구 송파대로 345 헬리오시티 001A동 B012호","","070-7543-1976"
"126049","레인보우7080","서울 송파구 가락로16길 2-15","","02-419-7163"
"126050","동경커피숍","서울 송파구 가락로 99","",""
"126051","선유도커피집 헬리오시티점","서울 송파구 송파대로 345 헬리오시티 상가 1A동 지하 B89호","매일 12:00 ~ 19:00",""
"126052","소셜클럽서울 테라타워지점","서울 송파구 송파대로 201 테라타워2 B동 1층 147-2호","매일 07:00 ~ 19:00",""
"126053","안녕욜로","서울 송파구 법원로11길 7 C동 지하2층 B209-1호","","02-3400-0113"
"126054","플라워베이커리 문정본점","서울 송파구 법원로 114 엠스테이트 지하 1층 B134호","토,일 10:00 ~ 21:00","02-2283-1345"
"126055","아비시니아커피","서울 송파구 법원로11길 7 문정현대지식산업센터 C동 1층 101호","","02-825-0591"
"126056","포제이카페","서울 송파구 가락로11길 7","","02-416-0112"
"126057","삼두커피","서울 송파구 법원로11길 7 문정현대지식산업센터 C동 106호","",""
"126058","릴리커피","서울 송파구 법원로 128 문정SKV1GL메트로시티 지하 1층","","02-560-4817"
